,timestamp,customer_no,location
2245,11:38,272,dairy
2246,11:38,273,dairy
2247,11:38,276,dairy
2248,11:38,277,dairy
2249,11:38,278,entrance
2250,11:39,261,drinks
2251,11:39,271,fruit
2252,11:39,272,dairy
2253,11:39,273,dairy
2254,11:39,276,fruit
2255,11:39,277,dairy
2256,11:39,278,fruit
2257,11:39,279,entrance
2258,11:40,261,drinks
2259,11:40,271,drinks
2260,11:40,272,dairy
2261,11:40,273,drinks
2262,11:40,276,fruit
2263,11:40,278,checkout
2264,11:40,279,fruit
2265,11:40,280,entrance
2266,11:41,261,drinks
2267,11:41,271,drinks
2268,11:41,272,dairy
2269,11:41,273,drinks
2270,11:41,276,fruit
2271,11:41,279,fruit
2272,11:41,280,fruit
2273,11:41,281,entrance
2274,11:42,261,fruit
2275,11:42,271,drinks
2276,11:42,272,dairy
2277,11:42,273,drinks
2278,11:42,276,fruit
2279,11:42,279,fruit
2280,11:42,281,dairy
2281,11:42,282,entrance
2282,11:43,271,checkout
2283,11:43,272,dairy
2284,11:43,276,checkout
2285,11:43,279,fruit
2286,11:43,282,dairy
2287,11:43,283,entrance
2288,11:44,272,dairy
2289,11:44,279,fruit
2290,11:44,282,dairy
2291,11:44,283,spices
2292,11:44,284,entrance
2293,11:45,272,dairy
2294,11:45,279,fruit
2295,11:45,282,dairy
2296,11:45,283,spices
2297,11:45,284,fruit
2298,11:45,285,entrance
2299,11:46,272,dairy
2300,11:46,282,dairy
2301,11:46,283,spices
2302,11:46,284,fruit
2303,11:46,285,drinks
2304,11:46,286,entrance
2305,11:47,272,dairy
2306,11:47,283,dairy
2307,11:47,284,fruit
2308,11:47,285,drinks
2309,11:47,286,spices
2310,11:47,287,entrance
2311,11:48,272,drinks
2312,11:48,283,dairy
2313,11:48,284,dairy
2314,11:48,285,drinks
2315,11:48,286,spices
2316,11:48,287,spices
2317,11:48,288,entrance
2318,11:49,272,drinks
2319,11:49,283,dairy
2320,11:49,284,dairy
2321,11:49,285,spices
2322,11:49,287,checkout
2323,11:49,288,dairy
2324,11:49,289,entrance
2325,11:50,272,drinks
2326,11:50,284,dairy
2327,11:50,285,spices
2328,11:50,288,dairy
2329,11:50,289,dairy
2330,11:50,290,entrance
2331,11:51,272,drinks
2332,11:51,284,fruit
2333,11:51,285,spices
2334,11:51,288,dairy
2335,11:51,289,dairy
2336,11:51,290,fruit
2337,11:51,291,entrance
2338,11:52,272,drinks
2339,11:52,285,spices
2340,11:52,288,fruit
2341,11:52,289,dairy
2342,11:52,290,fruit
2343,11:52,291,fruit
2344,11:52,292,entrance
2345,11:53,285,checkout
2346,11:53,288,fruit
2347,11:53,289,dairy
2348,11:53,291,fruit
2349,11:53,292,fruit
2350,11:53,293,entrance
2351,11:54,288,fruit
2352,11:54,289,dairy
2353,11:54,291,fruit
2354,11:54,292,fruit
2355,11:54,293,drinks
2356,11:54,294,entrance
2357,11:55,288,fruit
2358,11:55,289,dairy
2359,11:55,291,fruit
2360,11:55,293,checkout
2361,11:55,294,dairy
2362,11:55,295,entrance
2363,11:56,288,fruit
2364,11:56,289,dairy
2365,11:56,293,checkout
2366,11:56,294,dairy
2367,11:56,295,spices
2368,11:56,296,entrance
2369,11:57,288,fruit
2370,11:57,289,dairy
2371,11:57,294,dairy
2372,11:57,296,fruit
2373,11:57,297,entrance
2374,11:58,289,dairy
2375,11:58,294,dairy
2376,11:58,296,spices
2377,11:58,297,drinks
2378,11:58,298,entrance
2379,11:59,289,dairy
2380,11:59,294,drinks
2381,11:59,296,spices
2382,11:59,297,spices
2383,11:59,298,fruit
2384,11:59,299,entrance
2385,12:00,294,spices
2386,12:00,296,dairy
2387,12:00,297,fruit
2388,12:00,298,fruit
2389,12:00,299,spices
2390,12:00,300,entrance
2391,12:01,296,dairy
2392,12:01,297,fruit
2393,12:01,298,fruit
2394,12:01,300,drinks
2395,12:01,301,entrance
2396,12:02,296,dairy
2397,12:02,297,drinks
2398,12:02,298,fruit
2399,12:02,300,fruit
2400,12:02,301,drinks
2401,12:02,302,entrance
2402,12:03,296,fruit
2403,12:03,297,drinks
2404,12:03,298,fruit
2405,12:03,300,fruit
2406,12:03,302,spices
2407,12:03,303,entrance
2408,12:04,296,drinks
2409,12:04,297,fruit
2410,12:04,300,fruit
2411,12:04,303,dairy
2412,12:04,304,entrance
2413,12:05,296,drinks
2414,12:05,297,fruit
2415,12:05,300,fruit
2416,12:05,303,drinks
2417,12:05,304,dairy
2418,12:05,305,entrance
2419,12:06,296,spices
2420,12:06,297,fruit
2421,12:06,300,fruit
2422,12:06,303,fruit
2423,12:06,304,drinks
2424,12:06,305,fruit
2425,12:06,306,entrance
2426,12:07,297,fruit
2427,12:07,300,fruit
2428,12:07,303,dairy
2429,12:07,305,drinks
2430,12:07,306,dairy
2431,12:07,307,entrance
2432,12:08,297,fruit
2433,12:08,300,fruit
2434,12:08,303,dairy
2435,12:08,306,dairy
2436,12:08,307,dairy
2437,12:08,308,entrance
2438,12:09,297,drinks
2439,12:09,300,fruit
2440,12:09,303,spices
2441,12:09,306,dairy
2442,12:09,307,dairy
2443,12:09,308,fruit
2444,12:09,309,entrance
2445,12:10,300,fruit
2446,12:10,303,spices
2447,12:10,306,fruit
2448,12:10,307,dairy
2449,12:10,308,drinks
2450,12:10,309,spices
2451,12:10,310,entrance
2452,12:11,300,fruit
2453,12:11,303,spices
2454,12:11,306,fruit
2455,12:11,307,dairy
2456,12:11,308,spices
2457,12:11,310,drinks
2458,12:11,311,entrance
2459,12:12,300,fruit
2460,12:12,303,spices
2461,12:12,306,fruit
2462,12:12,307,dairy
2463,12:12,310,drinks
2464,12:12,311,dairy
2465,12:12,312,entrance
2466,12:13,300,dairy
2467,12:13,306,fruit
2468,12:13,307,dairy
2469,12:13,310,drinks
2470,12:13,311,spices
2471,12:13,312,fruit
2472,12:13,313,entrance
2473,12:14,300,dairy
2474,12:14,306,fruit
2475,12:14,307,dairy
2476,12:14,311,fruit
2477,12:14,313,drinks
2478,12:14,314,entrance
2479,12:15,300,dairy
2480,12:15,307,dairy
2481,12:15,311,drinks
2482,12:15,314,drinks
2483,12:15,315,entrance
2484,12:16,300,dairy
2485,12:16,307,dairy
2486,12:16,314,drinks
2487,12:16,315,fruit
2488,12:16,316,entrance
2489,12:17,300,drinks
2490,12:17,307,dairy
2491,12:17,314,spices
2492,12:17,315,fruit
2493,12:17,316,dairy
2494,12:17,317,entrance
2495,12:18,300,spices
2496,12:18,307,dairy
2497,12:18,314,fruit
2498,12:18,315,dairy
2499,12:18,316,dairy
2500,12:18,317,dairy
2501,12:18,318,entrance
2502,12:19,300,spices
2503,12:19,307,dairy
2504,12:19,314,fruit
2505,12:19,315,dairy
2506,12:19,316,dairy
2507,12:19,317,dairy
2508,12:19,318,fruit
2509,12:19,319,entrance
2510,12:20,300,spices
2511,12:20,307,dairy
2512,12:20,314,fruit
2513,12:20,315,spices
2514,12:20,316,dairy
2515,12:20,317,dairy
2516,12:20,318,fruit
2517,12:20,319,fruit
2518,12:20,320,entrance
2519,12:21,300,spices
2520,12:21,307,dairy
2521,12:21,315,drinks
2522,12:21,316,spices
2523,12:21,317,dairy
2524,12:21,318,fruit
2525,12:21,320,dairy
2526,12:21,321,entrance
2527,12:22,300,drinks
2528,12:22,307,dairy
2529,12:22,315,drinks
2530,12:22,316,dairy
2531,12:22,317,dairy
2532,12:22,320,dairy
2533,12:22,321,fruit
2534,12:22,322,entrance
2535,12:23,300,drinks
2536,12:23,307,dairy
2537,12:23,315,drinks
2538,12:23,316,dairy
2539,12:23,317,dairy
2540,12:23,320,dairy
2541,12:23,321,fruit
2542,12:23,322,drinks
2543,12:23,323,entrance
2544,12:24,300,drinks
2545,12:24,307,dairy
2546,12:24,315,spices
2547,12:24,316,dairy
2548,12:24,317,dairy
2549,12:24,320,dairy
2550,12:24,321,dairy
2551,12:24,322,drinks
2552,12:24,323,fruit
2553,12:24,324,entrance
2554,12:25,300,fruit
2555,12:25,307,dairy
2556,12:25,315,drinks
2557,12:25,316,drinks
2558,12:25,317,dairy
2559,12:25,320,spices
2560,12:25,322,drinks
2561,12:25,323,fruit
2562,12:25,324,fruit
2563,12:25,325,entrance
2564,12:26,300,drinks
2565,12:26,307,dairy
2566,12:26,315,drinks
2567,12:26,317,dairy
2568,12:26,322,checkout
2569,12:26,324,dairy
2570,12:26,325,fruit
2571,12:26,326,entrance
2572,12:27,300,drinks
2573,12:27,307,dairy
2574,12:27,315,drinks
2575,12:27,317,dairy
2576,12:27,324,dairy
2577,12:27,326,spices
2578,12:27,327,entrance
2579,12:28,300,dairy
2580,12:28,307,dairy
2581,12:28,317,dairy
2582,12:28,324,dairy
2583,12:28,326,spices
2584,12:28,327,dairy
2585,12:28,328,entrance
2586,12:29,300,dairy
2587,12:29,307,dairy
2588,12:29,317,dairy
2589,12:29,324,dairy
2590,12:29,326,fruit
2591,12:29,327,dairy
2592,12:29,328,dairy
2593,12:29,329,entrance
2594,12:30,300,dairy
2595,12:30,307,dairy
2596,12:30,317,dairy
2597,12:30,326,fruit
2598,12:30,327,dairy
2599,12:30,329,drinks
2600,12:30,330,entrance
2601,12:31,300,dairy
2602,12:31,307,dairy
2603,12:31,317,dairy
2604,12:31,326,fruit
2605,12:31,327,dairy
2606,12:31,330,spices
2607,12:31,331,entrance
2608,12:32,307,dairy
2609,12:32,317,dairy
2610,12:32,326,fruit
2611,12:32,327,dairy
2612,12:32,330,drinks
2613,12:32,331,fruit
2614,12:32,332,entrance
2615,12:33,307,dairy
2616,12:33,317,dairy
2617,12:33,326,fruit
2618,12:33,327,dairy
2619,12:33,330,drinks
2620,12:33,331,fruit
2621,12:33,332,spices
2622,12:33,333,entrance
2623,12:34,307,dairy
2624,12:34,317,spices
2625,12:34,326,fruit
2626,12:34,327,dairy
2627,12:34,331,fruit
2628,12:34,333,dairy
2629,12:34,334,entrance
2630,12:35,307,dairy
2631,12:35,317,dairy
2632,12:35,326,fruit
2633,12:35,327,dairy
2634,12:35,331,fruit
2635,12:35,333,dairy
2636,12:35,334,drinks
2637,12:35,335,entrance
2638,12:36,307,dairy
2639,12:36,317,dairy
2640,12:36,326,dairy
2641,12:36,327,dairy
2642,12:36,331,fruit
2643,12:36,334,drinks
2644,12:36,335,fruit
2645,12:36,336,entrance
2646,12:37,307,dairy
2647,12:37,317,dairy
2648,12:37,326,dairy
2649,12:37,331,dairy
2650,12:37,334,drinks
2651,12:37,335,fruit
2652,12:37,336,fruit
2653,12:37,337,entrance
2654,12:38,307,dairy
2655,12:38,317,dairy
2656,12:38,326,dairy
2657,12:38,331,dairy
2658,12:38,334,drinks
2659,12:38,336,checkout
2660,12:38,337,dairy
2661,12:38,338,entrance
2662,12:39,307,dairy
2663,12:39,317,dairy
2664,12:39,326,dairy
2665,12:39,331,dairy
2666,12:39,334,drinks
2667,12:39,337,fruit
2668,12:39,338,fruit
2669,12:39,339,entrance
2670,12:40,307,fruit
2671,12:40,317,dairy
2672,12:40,326,dairy
2673,12:40,334,fruit
2674,12:40,338,fruit
2675,12:40,339,dairy
2676,12:40,340,entrance
2677,12:41,317,drinks
2678,12:41,326,dairy
2679,12:41,338,fruit
2680,12:41,339,dairy
2681,12:41,340,drinks
2682,12:41,341,entrance
2683,12:42,317,drinks
2684,12:42,326,drinks
2685,12:42,338,fruit
2686,12:42,339,dairy
2687,12:42,340,drinks
2688,12:42,341,fruit
2689,12:42,342,entrance
2690,12:43,317,drinks
2691,12:43,326,spices
2692,12:43,338,fruit
2693,12:43,339,spices
2694,12:43,340,drinks
2695,12:43,341,fruit
2696,12:43,342,fruit
2697,12:43,343,entrance
2698,12:44,326,spices
2699,12:44,338,fruit
2700,12:44,339,drinks
2701,12:44,340,drinks
2702,12:44,341,fruit
2703,12:44,342,fruit
2704,12:44,343,spices
2705,12:44,344,entrance
2706,12:45,326,fruit
2707,12:45,338,dairy
2708,12:45,339,drinks
2709,12:45,340,drinks
2710,12:45,341,fruit
2711,12:45,342,fruit
2712,12:45,343,dairy
2713,12:45,344,fruit
2714,12:45,345,entrance
2715,12:46,326,fruit
2716,12:46,339,drinks
2717,12:46,340,spices
2718,12:46,342,checkout
2719,12:46,343,dairy
2720,12:46,345,spices
2721,12:46,346,entrance
2722,12:47,326,dairy
2723,12:47,340,drinks
2724,12:47,343,checkout
2725,12:47,345,fruit
2726,12:47,346,fruit
2727,12:47,347,entrance
2728,12:48,326,dairy
2729,12:48,340,drinks
2730,12:48,345,fruit
2731,12:48,346,fruit
2732,12:48,347,drinks
2733,12:48,348,entrance
2734,12:49,326,dairy
2735,12:49,345,dairy
2736,12:49,347,checkout
2737,12:49,348,drinks
2738,12:49,349,entrance
2739,12:50,326,spices
2740,12:50,345,dairy
2741,12:50,348,drinks
2742,12:50,349,fruit
2743,12:50,350,entrance
2744,12:51,326,spices
2745,12:51,345,dairy
2746,12:51,348,drinks
2747,12:51,349,fruit
2748,12:51,350,fruit
2749,12:51,351,entrance
2750,12:52,326,dairy
2751,12:52,345,dairy
2752,12:52,348,drinks
2753,12:52,349,dairy
2754,12:52,350,fruit
2755,12:52,351,dairy
2756,12:52,352,entrance
2757,12:53,326,drinks
2758,12:53,345,dairy
2759,12:53,348,drinks
2760,12:53,349,drinks
2761,12:53,350,fruit
2762,12:53,351,dairy
2763,12:53,352,drinks
2764,12:53,353,entrance
2765,12:54,345,dairy
2766,12:54,348,fruit
2767,12:54,350,fruit
2768,12:54,352,drinks
2769,12:54,353,fruit
2770,12:54,354,entrance
2771,12:55,345,dairy
2772,12:55,348,drinks
2773,12:55,350,fruit
2774,12:55,352,drinks
2775,12:55,353,fruit
2776,12:55,354,fruit
2777,12:55,355,entrance
2778,12:56,345,drinks
2779,12:56,348,spices
2780,12:56,350,fruit
2781,12:56,352,drinks
2782,12:56,354,checkout
2783,12:56,355,dairy
2784,12:56,356,entrance
2785,12:57,345,drinks
2786,12:57,350,fruit
2787,12:57,352,drinks
2788,12:57,355,dairy
2789,12:57,356,spices
2790,12:57,357,entrance
2791,12:58,345,drinks
2792,12:58,350,dairy
2793,12:58,352,drinks
2794,12:58,356,fruit
2795,12:58,357,drinks
2796,12:58,358,entrance
2797,12:59,345,drinks
2798,12:59,350,spices
2799,12:59,352,drinks
2800,12:59,356,dairy
2801,12:59,357,fruit
2802,12:59,358,spices
2803,12:59,359,entrance
2804,13:00,345,fruit
2805,13:00,350,fruit
2806,13:00,352,drinks
2807,13:00,356,dairy
2808,13:00,357,fruit
2809,13:00,359,drinks
2810,13:00,360,entrance
2811,13:01,345,fruit
2812,13:01,350,fruit
2813,13:01,352,drinks
2814,13:01,356,dairy
2815,13:01,357,spices
2816,13:01,360,dairy
2817,13:01,361,entrance
2818,13:02,345,fruit
2819,13:02,352,checkout
2820,13:02,357,dairy
2821,13:02,360,spices
2822,13:02,361,fruit
2823,13:02,362,entrance
2824,13:03,345,fruit
2825,13:03,357,dairy
2826,13:03,360,fruit
2827,13:03,361,fruit
2828,13:03,362,dairy
2829,13:03,363,entrance
2830,13:04,357,dairy
2831,13:04,360,fruit
2832,13:04,361,drinks
2833,13:04,362,dairy
2834,13:04,363,dairy
2835,13:04,364,entrance
2836,13:05,357,dairy
2837,13:05,360,fruit
2838,13:05,361,drinks
2839,13:05,362,dairy
2840,13:05,363,dairy
2841,13:05,364,dairy
2842,13:05,365,entrance
2843,13:06,357,dairy
2844,13:06,360,dairy
2845,13:06,361,drinks
2846,13:06,362,dairy
2847,13:06,364,dairy
2848,13:06,365,fruit
2849,13:06,366,entrance
2850,13:07,357,dairy
2851,13:07,360,dairy
2852,13:07,361,drinks
2853,13:07,364,dairy
2854,13:07,365,fruit
2855,13:07,366,fruit
2856,13:07,367,entrance
2857,13:08,357,dairy
2858,13:08,360,dairy
2859,13:08,364,dairy
2860,13:08,365,fruit
2861,13:08,367,drinks
2862,13:08,368,entrance
2863,13:09,357,dairy
2864,13:09,360,dairy
2865,13:09,364,dairy
2866,13:09,365,fruit
2867,13:09,367,fruit
2868,13:09,368,fruit
2869,13:09,369,entrance
2870,13:10,357,dairy
2871,13:10,360,dairy
2872,13:10,364,dairy
2873,13:10,365,fruit
2874,13:10,367,fruit
2875,13:10,368,fruit
2876,13:10,369,drinks
2877,13:10,370,entrance
2878,13:11,360,drinks
2879,13:11,364,dairy
2880,13:11,365,fruit
2881,13:11,367,fruit
2882,13:11,368,fruit
2883,13:11,369,drinks
2884,13:11,370,fruit
2885,13:11,371,entrance
2886,13:12,360,drinks
2887,13:12,364,dairy
2888,13:12,365,fruit
2889,13:12,367,fruit
2890,13:12,369,spices
2891,13:12,371,fruit
2892,13:12,372,entrance
2893,13:13,360,drinks
2894,13:13,364,dairy
2895,13:13,365,fruit
2896,13:13,369,dairy
2897,13:13,371,fruit
2898,13:13,372,drinks
2899,13:13,373,entrance
2900,13:14,364,dairy
2901,13:14,369,fruit
2902,13:14,371,spices
2903,13:14,372,drinks
2904,13:14,373,drinks
2905,13:14,374,entrance
2906,13:15,364,dairy
2907,13:15,369,dairy
2908,13:15,371,spices
2909,13:15,372,drinks
2910,13:15,373,drinks
2911,13:15,374,spices
2912,13:15,375,entrance
2913,13:16,369,dairy
2914,13:16,371,spices
2915,13:16,373,spices
2916,13:16,374,drinks
2917,13:16,375,dairy
2918,13:16,376,entrance
2919,13:17,369,drinks
2920,13:17,371,dairy
2921,13:17,374,drinks
2922,13:17,375,dairy
2923,13:17,376,spices
2924,13:17,377,entrance
2925,13:18,369,drinks
2926,13:18,371,dairy
2927,13:18,374,fruit
2928,13:18,375,dairy
2929,13:18,377,dairy
2930,13:18,378,entrance
2931,13:19,369,drinks
2932,13:19,371,dairy
2933,13:19,374,fruit
2934,13:19,375,dairy
2935,13:19,377,dairy
2936,13:19,378,spices
2937,13:19,379,entrance
2938,13:20,369,drinks
2939,13:20,371,dairy
2940,13:20,374,fruit
2941,13:20,375,dairy
2942,13:20,378,drinks
2943,13:20,379,fruit
2944,13:20,380,entrance
2945,13:21,369,drinks
2946,13:21,374,fruit
2947,13:21,375,dairy
2948,13:21,378,drinks
2949,13:21,379,fruit
2950,13:21,380,drinks
2951,13:21,381,entrance
2952,13:22,369,drinks
2953,13:22,374,dairy
2954,13:22,375,dairy
2955,13:22,378,drinks
2956,13:22,380,drinks
2957,13:22,381,fruit
2958,13:22,382,entrance
2959,13:23,369,spices
2960,13:23,374,dairy
2961,13:23,375,dairy
2962,13:23,378,fruit
2963,13:23,380,drinks
2964,13:23,381,spices
2965,13:23,382,fruit
2966,13:23,383,entrance
2967,13:24,369,spices
2968,13:24,374,dairy
2969,13:24,375,dairy
2970,13:24,378,dairy
2971,13:24,380,drinks
2972,13:24,381,spices
2973,13:24,383,dairy
2974,13:24,384,entrance
2975,13:25,369,drinks
2976,13:25,374,dairy
2977,13:25,375,dairy
2978,13:25,378,dairy
2979,13:25,381,dairy
2980,13:25,383,dairy
2981,13:25,384,fruit
2982,13:25,385,entrance
2983,13:26,374,dairy
2984,13:26,375,dairy
2985,13:26,378,fruit
2986,13:26,381,dairy
2987,13:26,383,dairy
2988,13:26,385,spices
2989,13:26,386,entrance
2990,13:27,374,dairy
2991,13:27,375,dairy
2992,13:27,378,drinks
2993,13:27,381,dairy
2994,13:27,383,dairy
2995,13:27,385,dairy
2996,13:27,386,fruit
2997,13:27,387,entrance
2998,13:28,374,fruit
2999,13:28,375,dairy
3000,13:28,378,drinks
3001,13:28,381,dairy
3002,13:28,383,dairy
3003,13:28,385,fruit
3004,13:28,387,fruit
3005,13:28,388,entrance
3006,13:29,374,fruit
3007,13:29,375,dairy
3008,13:29,378,drinks
3009,13:29,381,dairy
3010,13:29,383,spices
3011,13:29,387,checkout
3012,13:29,388,fruit
3013,13:29,389,entrance
3014,13:30,374,spices
3015,13:30,375,dairy
3016,13:30,378,spices
3017,13:30,381,dairy
3018,13:30,383,dairy
3019,13:30,388,fruit
3020,13:30,389,dairy
3021,13:30,390,entrance
3022,13:31,374,fruit
3023,13:31,375,dairy
3024,13:31,381,dairy
3025,13:31,383,dairy
3026,13:31,388,fruit
3027,13:31,389,dairy
3028,13:31,390,dairy
3029,13:31,391,entrance
3030,13:32,375,dairy
3031,13:32,381,dairy
3032,13:32,383,dairy
3033,13:32,388,dairy
3034,13:32,389,dairy
3035,13:32,390,dairy
3036,13:32,391,fruit
3037,13:32,392,entrance
3038,13:33,375,dairy
3039,13:33,381,drinks
3040,13:33,388,dairy
3041,13:33,389,dairy
3042,13:33,390,dairy
3043,13:33,391,fruit
3044,13:33,392,fruit
3045,13:33,393,entrance
3046,13:34,375,dairy
3047,13:34,388,dairy
3048,13:34,389,dairy
3049,13:34,390,dairy
3050,13:34,391,fruit
3051,13:34,392,fruit
3052,13:34,393,fruit
3053,13:34,394,entrance
3054,13:35,375,dairy
3055,13:35,388,dairy
3056,13:35,389,dairy
3057,13:35,391,fruit
3058,13:35,392,fruit
3059,13:35,394,fruit
3060,13:35,395,entrance
3061,13:36,375,dairy
3062,13:36,388,dairy
3063,13:36,389,spices
3064,13:36,391,fruit
3065,13:36,392,fruit
3066,13:36,394,spices
3067,13:36,395,dairy
3068,13:36,396,entrance
3069,13:37,375,dairy
3070,13:37,388,dairy
3071,13:37,389,spices
3072,13:37,391,fruit
3073,13:37,394,drinks
3074,13:37,395,dairy
3075,13:37,396,dairy
3076,13:37,397,entrance
3077,13:38,375,dairy
3078,13:38,388,drinks
3079,13:38,389,dairy
3080,13:38,391,fruit
3081,13:38,394,drinks
3082,13:38,395,spices
3083,13:38,396,dairy
3084,13:38,397,drinks
3085,13:38,398,entrance
3086,13:39,375,dairy
3087,13:39,388,drinks
3088,13:39,389,dairy
3089,13:39,394,drinks
3090,13:39,395,dairy
3091,13:39,396,dairy
3092,13:39,397,drinks
3093,13:39,398,fruit
3094,13:39,399,entrance
3095,13:40,375,dairy
3096,13:40,389,checkout
3097,13:40,394,fruit
3098,13:40,395,spices
3099,13:40,396,dairy
3100,13:40,398,spices
3101,13:40,399,dairy
3102,13:40,400,entrance
3103,13:41,375,dairy
3104,13:41,394,dairy
3105,13:41,395,drinks
3106,13:41,396,drinks
3107,13:41,398,spices
3108,13:41,399,dairy
3109,13:41,400,fruit
3110,13:41,401,entrance
3111,13:42,375,dairy
3112,13:42,394,dairy
3113,13:42,395,drinks
3114,13:42,396,drinks
3115,13:42,398,drinks
3116,13:42,399,dairy
3117,13:42,400,fruit
3118,13:42,401,spices
3119,13:42,402,entrance
3120,13:43,375,dairy
3121,13:43,394,dairy
3122,13:43,395,drinks
3123,13:43,396,fruit
3124,13:43,399,dairy
3125,13:43,400,fruit
3126,13:43,401,spices
3127,13:43,402,dairy
3128,13:43,403,entrance
3129,13:44,375,dairy
3130,13:44,394,dairy
3131,13:44,395,drinks
3132,13:44,396,drinks
3133,13:44,399,drinks
3134,13:44,401,dairy
3135,13:44,402,dairy
3136,13:44,403,fruit
3137,13:44,404,entrance
3138,13:45,375,dairy
3139,13:45,394,dairy
3140,13:45,395,drinks
3141,13:45,396,drinks
3142,13:45,399,drinks
3143,13:45,401,dairy
3144,13:45,402,drinks
3145,13:45,403,dairy
3146,13:45,404,dairy
3147,13:45,405,entrance
3148,13:46,375,dairy
3149,13:46,394,dairy
3150,13:46,395,fruit
3151,13:46,396,spices
3152,13:46,399,drinks
3153,13:46,401,dairy
3154,13:46,402,drinks
3155,13:46,403,dairy
3156,13:46,404,dairy
3157,13:46,405,dairy
3158,13:46,406,entrance
3159,13:47,375,dairy
3160,13:47,394,dairy
3161,13:47,395,fruit
3162,13:47,396,dairy
3163,13:47,401,dairy
3164,13:47,402,drinks
3165,13:47,403,dairy
3166,13:47,404,dairy
3167,13:47,405,fruit
3168,13:47,406,dairy
3169,13:47,407,entrance
3170,13:48,375,dairy
3171,13:48,394,dairy
3172,13:48,395,fruit
3173,13:48,396,dairy
3174,13:48,401,fruit
3175,13:48,402,drinks
3176,13:48,403,drinks
3177,13:48,404,dairy
3178,13:48,405,fruit
3179,13:48,406,dairy
3180,13:48,407,spices
3181,13:48,408,entrance
3182,13:49,375,dairy
3183,13:49,394,dairy
3184,13:49,396,dairy
3185,13:49,401,fruit
3186,13:49,402,drinks
3187,13:49,403,drinks
3188,13:49,404,dairy
3189,13:49,406,dairy
3190,13:49,407,fruit
3191,13:49,408,fruit
3192,13:49,409,entrance
3193,13:50,375,dairy
3194,13:50,394,dairy
3195,13:50,396,dairy
3196,13:50,401,fruit
3197,13:50,402,fruit
3198,13:50,403,drinks
3199,13:50,404,dairy
3200,13:50,407,checkout
3201,13:50,408,drinks
3202,13:50,409,fruit
3203,13:50,410,entrance
3204,13:51,375,dairy
3205,13:51,394,dairy
3206,13:51,396,dairy
3207,13:51,401,fruit
3208,13:51,402,dairy
3209,13:51,403,fruit
3210,13:51,404,dairy
3211,13:51,408,checkout
3212,13:51,409,fruit
3213,13:51,410,fruit
3214,13:51,411,entrance
3215,13:52,375,dairy
3216,13:52,394,dairy
3217,13:52,396,dairy
3218,13:52,401,fruit
3219,13:52,402,dairy
3220,13:52,403,fruit
3221,13:52,404,dairy
3222,13:52,409,checkout
3223,13:52,410,fruit
3224,13:52,411,dairy
3225,13:52,412,entrance
3226,13:53,375,dairy
3227,13:53,394,dairy
3228,13:53,396,dairy
3229,13:53,401,fruit
3230,13:53,402,fruit
3231,13:53,403,fruit
3232,13:53,404,dairy
3233,13:53,410,fruit
3234,13:53,411,dairy
3235,13:53,412,drinks
3236,13:53,413,entrance
3237,13:54,394,dairy
3238,13:54,396,dairy
3239,13:54,402,fruit
3240,13:54,403,fruit
3241,13:54,404,drinks
3242,13:54,410,spices
3243,13:54,411,dairy
3244,13:54,412,drinks
3245,13:54,413,drinks
3246,13:54,414,entrance
3247,13:55,394,spices
3248,13:55,396,spices
3249,13:55,402,fruit
3250,13:55,403,fruit
3251,13:55,410,spices
3252,13:55,411,drinks
3253,13:55,412,drinks
3254,13:55,413,fruit
3255,13:55,414,dairy
3256,13:55,415,entrance
3257,13:56,394,fruit
3258,13:56,396,spices
3259,13:56,403,fruit
3260,13:56,410,dairy
3261,13:56,411,drinks
3262,13:56,412,drinks
3263,13:56,413,fruit
3264,13:56,414,dairy
3265,13:56,415,fruit
3266,13:56,416,entrance
3267,13:57,396,checkout
3268,13:57,403,fruit
3269,13:57,411,checkout
3270,13:57,412,spices
3271,13:57,413,fruit
3272,13:57,414,dairy
3273,13:57,415,fruit
3274,13:57,416,dairy
3275,13:57,417,entrance
3276,13:58,403,checkout
3277,13:58,412,checkout
3278,13:58,413,fruit
3279,13:58,415,fruit
3280,13:58,416,dairy
3281,13:58,417,dairy
3282,13:58,418,entrance
3283,13:59,412,checkout
3284,13:59,415,fruit
3285,13:59,416,dairy
3286,13:59,417,dairy
3287,13:59,418,dairy
3288,13:59,419,entrance
3289,14:00,415,checkout
3290,14:00,416,dairy
3291,14:00,418,dairy
3292,14:00,419,dairy
3293,14:00,420,entrance
3294,14:01,416,dairy
3295,14:01,418,dairy
3296,14:01,419,dairy
3297,14:01,420,fruit
3298,14:01,421,entrance
3299,14:02,416,drinks
3300,14:02,418,dairy
3301,14:02,419,dairy
3302,14:02,420,dairy
3303,14:02,421,dairy
3304,14:02,422,entrance
3305,14:03,416,drinks
3306,14:03,418,drinks
3307,14:03,419,fruit
3308,14:03,420,dairy
3309,14:03,421,dairy
3310,14:03,422,fruit
3311,14:03,423,entrance
3312,14:04,418,drinks
3313,14:04,419,fruit
3314,14:04,420,dairy
3315,14:04,421,dairy
3316,14:04,422,fruit
3317,14:04,423,fruit
3318,14:04,424,entrance
3319,14:05,418,drinks
3320,14:05,419,fruit
3321,14:05,420,dairy
3322,14:05,422,drinks
3323,14:05,423,drinks
3324,14:05,424,drinks
3325,14:05,425,entrance
3326,14:06,418,drinks
